species,scientificName,occurrenceStatus,decimalLatitude,decimalLongitude,eventDate,year
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,18.928537,-99.232167,43326.48144,2018
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,23.061389,-109.708055,40663,2011
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,24.142222,-110.310833,40525,2010
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,23.034722,-110.081389,40949,2012
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,22.889722,-109.915555,40928,2012
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,23.762778,-110.080833,40960,2012
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,27.080833,-109.445278,40842,2011
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,18.811667,-98.954722,40476,2010
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,23.18,-109.701667,40955,2012
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,18.716667,-98.775,40476,2010
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,23.241944,-109.573611,40809,2011
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,23.150278,-109.706111,40958,2012
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,25.433333,-101,41075,2012
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,22.917778,-109.980278,40807,2011
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,27.203611,-109.555,NA,NA
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,23.755278,-110.286389,40673,2011
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,23.077222,-109.984722,40793,2011
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,16.324444,-95.238889,40987,2012
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,23.135,-109.689167,40808,2011
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,28.599444,-109.564722,NA,NA
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,23.444167,-109.78,41075,2012
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,21.386111,-98.990278,NA,NA
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,25.032222,-111.670278,41094,2012
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,26.449722,-108.606389,NA,NA
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,23.693333,-110.244167,41069,2012
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,22.936667,-109.952222,40940,2012
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,18.731667,-99.370833,NA,NA
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,23.236111,-106.415278,9741,1926
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,18.760833,-99.121111,40359,2010
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,23.846111,-109.747778,41081,2012
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,25.539444,-100.9475,41176,2012
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,23.468889,-109.741667,40933,2012
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,23.061667,-109.670833,40938,2012
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,23.067222,-109.719444,40995,2012
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,23.131389,-109.709444,40942,2012
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,18.343611,-99.539167,NA,NA
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,23.1175,-109.711111,40809,2011
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,26.416111,-108.617222,NA,NA
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,24.070278,-110.298889,41089,2012
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,18.787222,-98.914444,40478,2010
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,22.979722,-109.771944,40948,2012
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,23.054722,-109.709722,40984,2012
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,18.6825,-99.119444,40465,2010
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,23.184167,-109.763611,40812,2011
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,21.679444,-105.327222,40451,2010
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,26.900833,-101.418055,38516,2005
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,26.708611,-108.325833,16377,1944
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,17.0125,-95.0375,40695,2011
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,25.775,-103.273055,36756,2000
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,24.070833,-110.348333,41068,2012
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,22.923333,-109.927778,40952,2012
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,21.591667,-105.174167,33948,1992
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,18.365,-95.795278,NA,NA
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,25.671111,-100.308333,NA,NA
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,16.1825,-95.195833,NA,NA
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,18.811389,-98.921944,40471,2010
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,22.240278,-98.756944,16535,1945
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,23.934722,-105.266389,39871,2009
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,22.894167,-109.945833,40941,2012
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,23.053056,-109.915555,40954,2012
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,18.918611,-99.234167,40474,2010
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,22.907778,-109.956111,40806,2011
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,16.818056,-95.140278,40695,2011
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,16.086389,-93.755,14519,1939
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,23.375,-109.635278,40994,2012
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,23.203333,-109.964444,41067,2012
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,17.067778,-96.72,40739,2011
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,24.168056,-110.292222,40733,2011
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,19.275,-99.138889,40228,2010
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,26.504444,-108.567778,16377,1944
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,21.170556,-98.544722,40323,2010
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,18.755833,-98.975278,40476,2010
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,25.854722,-103.176389,37454,2002
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,24.061667,-110.331389,41070,2012
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,24.086944,-110.313333,40700,2011
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,23.9625,-109.945833,41069,2012
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,18.373889,-95.744722,14489,1939
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,23.141944,-109.646389,40603,2011
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,18.726944,-99.361667,NA,NA
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,23.069167,-109.721111,40742,2011
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,27.581389,-109.928333,14702,1940
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,21.235833,-98.825555,16619,1945
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,32.534722,-117.043611,39910,2009
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,16.871111,-99.897778,39873,2009
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,24.583889,-111.130833,41085,2012
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,25.165556,-111.74,40735,2011
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,18.791667,-98.938611,40478,2010
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,25.974722,-107.754444,16377,1944
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,25.544444,-103.441667,15554,1942
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,20.882778,-103.836667,39272,2007
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,18.881111,-98.851944,40430,2010
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,25.080833,-104.503611,37826,2003
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,25.888056,-103.622222,38065,2004
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,22.906389,-109.887778,40959,2012
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,21.885556,-102.384444,41036,2012
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,24.155,-110.262222,40602,2011
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,24.020833,-110.283333,40700,2011
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,23.026667,-109.717222,40728,2011
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,22.906944,-109.948889,40604,2011
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,21.539444,-105.285278,NA,NA
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,18.878333,-98.963611,40479,2010
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,20.720278,-103.391944,38981,2006
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,26.910833,-109.625278,NA,NA
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,23.629444,-110.275555,40676,2011
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,20.676389,-103.346111,39378,2007
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,21.981944,-99.009722,14478,1939
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,21.148333,-98.886111,39003,2006
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,23.150278,-109.683055,40935,2012
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,32.631389,-115.575555,NA,NA
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,26.725,-108.415278,16377,1944
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,25.923056,-108.471944,16316,1944
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,27.023333,-108.932222,15888,1943
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,23.471389,-109.801944,41078,2012
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,25.561111,-103.498333,38070,2004
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,18.24,-99.661111,NA,NA
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,25.753056,-108.144444,16316,1944
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,23.073889,-110.024722,40952,2012
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,20.569167,-101.1975,38954,2006
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,18.885833,-100.128611,38394,2005
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,24.068333,-104.643889,38476,2005
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,18.934722,-98.897778,40478,2010
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,20.238611,-103.595,38979,2006
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,32.570274,-117.037083,43275.53799,2018
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,9.158445,-75.037265,43255,2018
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,32.556455,-117.04337,43264.66736,2018
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,30.820013,-99.223612,43110.56819,2018
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,10.766667,-61.233333,36348,1999
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,10.327376,-75.404604,43072,2017
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,-31.96273,116.166521,2015-09-10T12:00Z,2015
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,-35.17,138.83,NA,NA
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,33.774617,-117.905913,42865.58947,2017
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,21.447489,-104.890406,42659.63611,2016
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,25.274167,-99.6425,33348,1991
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,26.060556,-98.243472,30243,1982
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,25.729222,-100.307306,31228,1985
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,23.736111,-99.146111,33046,1990
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,25.700667,-100.297283,34752,1995
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,25.598889,-100.158333,30325,1983
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,25.741389,-100.450556,29874,1981
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,25.785133,-100.2921,30224,1982
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,20.576139,-97.430639,32827,1989
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,20.8871,-88.1367,38252,2004
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,44.166668,-81.63333,37508,2002
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,37.5547,-85.391,37512,2002
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,18.48712,-89.89921,40372,2010
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,31.385,73.014,NA,NA
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,31.357,72.863,NA,NA
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,31.372,73.036,NA,NA
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,31.406,73.033,41285,2013
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,9.989,-84.183,40670,2011
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,-34.05,18.616667,36943,2001
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,-33.833333,18.583333,36970,2001
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,-17.833333,31.033333,6301,1917
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,-33.966667,18.466667,26876,1973
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,-33.733333,18.966667,NA,NA
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,-33.383335,148.01666,29328,1980
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,-31.316668,148.98334,34276,1993
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,-32.633335,145.43333,32076,1987
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,1.333333,103.833336,30530,1983
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,-33.816666,151.21666,26573,1972
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,-33.883335,151.26666,25348,1969
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,-33.6,150.73334,28216,1977
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,36.78628,-119.79645,29121,1979
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,37.01884,-119.3993,34028,1993
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,38.06397,-122.72166,21761,1959
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,36.96715,-120.08066,28709,1978
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,23.47461,-109.45762,1982-03-21/1982-03-24,1982
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,37.78823,-122.22034,17593,1948
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,32.79701,-97.31124,34180,1993
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,32.17613,-110.8761,20692,1956
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,33.78781,-117.80863,32956,1990
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,20.705381,-103.980274,41865,2014
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,-6.87,109.13,NA,NA
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,-8.12,115.1,NA,NA
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,-8.5,117.43,NA,NA
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,0,25,NA,NA
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,-7.15,111.87,NA,NA
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,1.3667,99.2667,NA,NA
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,38.98,-77.1,20051,1954
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,-7.62,111.52,NA,NA
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,1.48,124.85,NA,NA
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,-7.91,113.82,NA,NA
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,-8.1,112.15,NA,NA
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,-8.25,113.75,NA,NA
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,33.74,72.83,22911,1962
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,-7.1667,113.4667,NA,NA
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,36.01,-84.27,19946,1954
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,-6.9,112.05,NA,NA
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,30.97,73.76,22940,1962
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,24.37,70.75,23046,1963
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,26.88,68.98,23042,1963
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,21.5,-80,NA,NA
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,26.98,-82.37,NA,NA
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,-22.9,-43.23,NA,NA
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,31.17,74.5,22889,1962
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,30.45,72.73,23084,1963
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,31.4844,74.3244,22910,1962
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,31.61,70.75,23094,1963
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,31.36,74.4,22944,1962
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,31.83,70.9,23093,1963
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,26.42,67.65,23058,1963
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,30.07,71.2,23061,1963
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,30.99,69.18,23097,1963
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,31.71,73.98,22908,1962
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,30.37,68.6,23111,1963
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,31.1903,73.8778,23124,1963
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,31.55,74.34,23076,1963
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,24.88,69.24,23121,1963
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,32.97,71.57,23090,1963
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,29.03,65.58,23108,1963
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,29.3,64.7,23103,1963
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,30.34,67.98,23111,1963
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,30.5,70.8,23114,1963
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,30.4,68.54,23112,1963
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,26.97,64.1,23106,1963
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,30.37,67.83,23110,1963
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,34.16,71.42,23155,1963
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,24.87,67.05,23142,1963
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,25.25,68.75,23245,1963
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,35.53,72.58,23160,1963
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,35.31,75.54,23182,1963
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,34.09,71.15,23163,1963
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,30.45,69.82,23212,1963
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,35.43,74.08,23175,1963
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,35.3,75.62,23183,1963
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,35.13,75.96,23184,1963
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,29.15,71.25,23136,1963
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,26.87,66.75,23180,1963
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,30.05,70.64,23210,1963
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,35.92,74.29,23172,1963
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,26.82,67.72,23133,1963
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,25.42,66.6,23141,1963
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,32.2,74.13,23125,1963
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,29.55,66.02,23222,1963
Rhipicephalus sanguineus,"Rhipicephalus sanguineus Latreille, 1806",PRESENT,30.59,66.99,23218,1963
